time,POSITION,VELOCITY,TORQUE,P_ELEC,P_MECH
0.0071146488189697266,-0.350067138671875,-0.010624455288052559,0.0,0.0,-0.0
0.03470945358276367,-0.3192596435546875,2.402132987976074,0.08961476385593414,3.063681125640869,1.352559815523489
0.06260895729064941,-0.235198974609375,2.8786909580230713,0.017754293978214264,0.488028883934021,0.3211281066630691
0.09073662757873535,-0.1550140380859375,2.842263698577881,0.027203649282455444,0.8054103851318359,0.48581554127240106
0.11858272552490234,-0.0765838623046875,2.737436294555664,0.041221823543310165,1.2217861413955688,0.7090079246239427
0.14637064933776855,0.0036468505859375,2.8368003368377686,0.021458590403199196,0.6524149179458618,0.38248096666850595
0.17430400848388672,0.083709716796875,2.8844330310821533,0.02314077690243721,0.6332910060882568,0.41939018647854903
0.20265698432922363,0.1641845703125,2.9211738109588623,0.014117325656116009,0.3905988931655884,0.2591132966797796
0.23043489456176758,0.2464141845703125,2.882934331893921,0.02029210887849331,0.5994403958320618,0.3675714760462055
0.2584657669067383,0.330169677734375,2.9694974422454834,0.008969525806605816,0.23553860187530518,0.16735253975424383
0.2860219478607178,0.4157867431640625,3.0829060077667236,-0.007470414508134127,-0.08988156914710999,-0.14470543811093972
0.31376004219055176,0.501739501953125,3.09421706199646,-0.01202857680618763,-0.11700789630413055,-0.23385404727109574
0.34130120277404785,0.586944580078125,3.054189682006836,-0.00412296736612916,-0.052857041358947754,-0.0791199075834662
0.3689451217651367,0.6691741943359375,2.946307897567749,0.007600706070661545,0.19662180542945862,0.1407057794626651
0.39696574211120605,0.7505645751953125,2.854820489883423,0.027277834713459015,0.7814245820045471,0.48929250921645834
0.4247586727142334,0.8293914794921875,2.820103645324707,0.030737657099962234,0.8965306282043457,0.5446477322812008
0.4527411460876465,0.9095458984375,2.872361421585083,0.017050819471478462,0.4821656346321106,0.3077260128075815
0.48049259185791016,0.9884185791015625,2.856334686279297,0.025200923904776573,0.7392293810844421,0.4522779605653604
0.5080485343933105,1.06683349609375,2.8249266147613525,0.030041759833693504,0.8368260860443115,0.5332273397218222
0.536250114440918,1.145111083984375,2.876891613006592,0.016589542850852013,0.4856415390968323,0.2998732918001338
0.5636320114135742,1.2261505126953125,2.9477508068084717,0.0155948456376791,0.4163892865180969,0.2888362618054498
0.591583251953125,1.3087615966796875,3.03275203704834,-0.0012907801428809762,-0.028482362627983093,-0.02459625841117323
0.6192047595977783,1.3940277099609375,3.089595079421997,-0.01306926365941763,-0.15399512648582458,-0.2537070599842503
0.647392988204956,1.48162841796875,3.115034818649292,-0.01610138826072216,-0.15792129933834076,-0.3151418616748864
0.6757209300994873,1.5700531005859375,2.9869041442871094,0.00016991239681374282,0.0037867645733058453,0.0031887922068225623
0.7039041519165039,1.6522064208984375,2.895129680633545,0.016141794621944427,0.4569128751754761,0.2936295147408589
0.7318999767303467,1.7340545654296875,2.9092652797698975,0.018395427614450455,0.5110802054405212,0.33625835192778475
0.760021448135376,1.8148193359375,2.8944509029388428,0.013264824636280537,0.38177984952926636,0.24123902720155455
0.7881412506103516,1.895660400390625,2.860079765319824,0.029666626825928688,0.836864709854126,0.5331214817571927
0.8163347244262695,1.9760284423828125,2.7982118129730225,0.029724229127168655,0.8688594102859497,0.5226019843262766
0.8436622619628906,2.053924560546875,2.745403289794922,0.040969524532556534,1.2600418329238892,0.7067192840380098
0.8719131946563721,2.131195068359375,2.805562973022461,0.0351128913462162,1.0569989681243896,0.6189655559728667
0.9002463817596436,2.2133026123046875,2.933317184448242,0.015490437857806683,0.4069249629974365,0.2854976834536396
0.9276037216186523,2.2976226806640625,3.1178531646728516,-0.0035175124648958445,-0.061878081411123276,-0.068908242228577
0.954939603805542,2.3833465576171875,3.141331911087036,-0.020253680646419525,-0.20082248747348785,-0.3997584498197308
0.9837207794189453,2.4716033935546875,3.1038403511047363,-0.012370304204523563,-0.1360277533531189,-0.24124572318983176
1.0125069618225098,2.56048583984375,3.0090060234069824,-0.00012727422290481627,-0.001039861235767603,-0.0024062645866042036
1.0406603813171387,2.6441802978515625,2.9450266361236572,0.01328363362699747,0.3451008200645447,0.24580232379856007
1.068464994430542,2.7274017333984375,2.982609510421753,0.01250144187361002,0.3412519097328186,0.2342806242887768
1.0964992046356201,2.8081512451171875,2.9078216552734375,0.018766658380627632,0.5143187046051025,0.34287402311343385
1.1246249675750732,2.889678955078125,2.8567919731140137,0.02711537480354309,0.814059853553772,0.48671428974727543
1.1524701118469238,2.9687957763671875,2.7735743522644043,0.04012370854616165,1.2100343704223633,0.6992311189298718
1.1799588203430176,3.0462493896484375,2.722733497619629,0.045853469520807266,1.3568027019500732,0.784435437699831
1.2080938816070557,3.1245269775390625,2.811326742172241,0.030866529792547226,0.9673007726669312,0.5452290639426776
1.2361252307891846,3.206268310546875,2.9450762271881104,0.01679684780538082,0.45035839080810547,0.31081659295219777
1.26334547996521,3.2901611328125,3.124807834625244,-0.0032288068905472755,-0.05961829796433449,-0.0633935765491652
1.2907676696777344,3.3760223388671875,3.1627771854400635,-0.018902665004134178,-0.17975656688213348,-0.3756397159752201
1.31889009475708,3.465087890625,3.0391721725463867,-0.001853880356065929,-0.021684516221284866,-0.035401109635236155
1.3472871780395508,3.5517120361328125,3.004157781600952,-0.0025317396502941847,-0.05096878111362457,-0.04778830756784868
1.3749563694000244,3.636383056640625,3.0232059955596924,0.004032951779663563,0.09814687073230743,0.07660738499992521
1.4027817249298096,3.718414306640625,2.9776976108551025,0.004838993772864342,0.13231155276298523,0.09053479531629213
1.4303538799285889,3.8003387451171875,2.95982027053833,0.01327228732407093,0.35492008924484253,0.2468260444509845
1.4581398963928223,3.8805389404296875,2.9095494747161865,0.0198973398655653,0.560117244720459,0.3637480157979021
1.485529899597168,3.95916748046875,2.8190479278564453,0.03082243725657463,0.9496257305145264,0.5459455181951978
1.5138678550720215,4.0377349853515625,2.781497001647949,0.04247564822435379,1.2580063343048096,0.7423325087105602
1.542348861694336,4.1187591552734375,2.8283374309539795,0.029366521164774895,0.8607817888259888,0.5218715134677125
1.570521593093872,4.20233154296875,2.9759159088134766,0.013479168526828289,0.3605061173439026,0.25203660833459146
1.5985593795776367,4.2891387939453125,3.125636339187622,-0.0037526085507124662,-0.07013700902462006,-0.07369730041046003
1.6268010139465332,4.377349853515625,3.1587021350860596,-0.019271312281489372,-0.18667136132717133,-0.38247216245305854
1.6549925804138184,4.466552734375,3.1352522373199463,-0.014888888224959373,-0.15064392983913422,-0.29330172982159536
1.683382272720337,4.553955078125,3.060027599334717,-0.005610823631286621,-0.07257245481014252,-0.1078777374625621
1.7142796516418457,4.6493682861328125,2.967916965484619,0.005357495509088039,0.1429564505815506,0.09990642769259836
1.7437703609466553,4.733856201171875,2.9649994373321533,0.011541503481566906,0.31494462490081787,0.21501406531278247
1.7716596126556396,4.8175811767578125,2.8982763290405273,0.017711380496621132,0.5155473351478577,0.32253145174603814
1.7992963790893555,4.8973541259765625,2.838895082473755,0.033596642315387726,0.9718141555786133,0.5992735180189372
1.8271710872650146,4.9763031005859375,2.8189423084259033,0.031503524631261826,0.9272844791412354,0.5579884402102735
1.870832920074463,5.0563201904296875,2.841587543487549,0.030396228656172752,0.8952344655990601,0.5427009871035428
1.8987293243408203,5.182830810546875,2.8800697326660156,0.028289247304201126,0.7981066703796387,0.5119225538203362
1.9263629913330078,5.2653045654296875,2.9727532863616943,0.006057928316295147,0.17727765440940857,0.11315216455709959
1.9542372226715088,5.350982666015625,3.1186628341674805,-0.0017748081590980291,-0.025002427399158478,-0.03477760813473652
1.9826371669769287,5.43963623046875,3.1881871223449707,-0.019767479971051216,-0.1915539801120758,-0.3959815753163806
2.010092258453369,5.52789306640625,3.1091830730438232,-0.013429157435894012,-0.14322149753570557,-0.26234629081431576
2.037767171859741,5.6124420166015625,3.02607798576355,7.716309482930228e-06,7.780627493048087e-05,0.00014671334615194083
2.065443515777588,5.6947479248046875,2.9136359691619873,0.013397546485066414,0.38130807876586914,0.24526774085094108
2.093146562576294,5.776397705078125,2.9022819995880127,0.0245543010532856,0.6714963912963867,0.44776181358230605
2.121419668197632,5.856353759765625,2.9052131175994873,0.021265296265482903,0.6117769479751587,0.38817655587642474
2.152954339981079,5.937896728515625,2.907899856567383,0.022425368428230286,0.6405956149101257,0.4097310731861415
2.180532217025757,6.028076171875,2.836667537689209,0.027448296546936035,0.8373898267745972,0.4892194377814786
2.208277940750122,6.10693359375,2.8132853507995605,0.04022914543747902,1.214021921157837,0.7111061920904169
2.2367143630981445,6.1888885498046875,2.8864669799804688,0.024651918560266495,0.6856307983398438,0.4470922959413909
2.2650601863861084,6.2722930908203125,3.0128538608551025,0.009059163741767406,0.2512335479259491,0.17149286051230653
2.292886257171631,6.3599090576171875,3.1200361251831055,-0.002498124958947301,-0.04147806763648987,-0.04897265498462578
2.3211190700531006,6.44879150390625,3.1789026260375977,-0.01754242181777954,-0.18229398131370544,-0.3503859176488147
2.3488855361938477,6.5360565185546875,3.067525863647461,-0.003193357726559043,-0.05432996153831482,-0.06154824492282544
2.3769640922546387,6.6221466064453125,3.0066144466400146,0.0033621457405388355,0.0871865302324295,0.06351468423683548
2.404397964477539,6.704681396484375,2.9266574382781982,0.0229722261428833,0.6630225777626038,0.42243008736498333
2.432732343673706,6.7862091064453125,2.89593768119812,0.024043787270784378,0.6666257381439209,0.4374938547524254
2.46086049079895,6.867431640625,2.9052743911743164,0.02226049080491066,0.6769551038742065,0.40635139954865546
2.4887633323669434,6.94854736328125,2.8718087673187256,0.027250928804278374,0.7436617016792297,0.4917186657062758
2.5171053409576416,7.0294952392578125,2.812814950942993,0.03347121179103851,1.0488353967666626,0.5915513720340544
2.545041561126709,7.11029052734375,2.8071861267089844,0.03797878324985504,1.1418511867523193,0.66987246124503
2.572939872741699,7.1910552978515625,2.8944740295410156,0.021996792405843735,0.607376217842102,0.4000450323126782
2.6005747318267822,7.27362060546875,3.0102691650390625,0.010313430801033974,0.28469404578208923,0.1950690448124552
2.6284124851226807,7.3594512939453125,3.1398308277130127,-0.0030611075926572084,-0.04968751221895218,-0.06038995584838301
2.6563665866851807,7.44805908203125,3.2027745246887207,-0.024003127589821815,-0.2433970868587494,-0.48302995850493996
2.6840670108795166,7.5352020263671875,3.092736005783081,-0.0055355471558868885,-0.06379104405641556,-0.1075680444988536
2.7120330333709717,7.619842529296875,2.9791293144226074,0.00010509411367820576,0.0020625856705009937,0.0019671959208406647
2.739746332168579,7.702178955078125,2.906956434249878,0.022796742618083954,0.6846268177032471,0.41638127189875634
2.767167091369629,7.783233642578125,2.8821394443511963,0.02678665891289711,0.7521188259124756,0.48508004046513153
2.7951443195343018,7.8639373779296875,2.926269769668579,0.01561383344233036,0.49718666076660156,0.2870805512119737
2.8229994773864746,7.944244384765625,2.876439094543457,0.026148894801735878,0.7468279600143433,0.47259420176090955
2.8506381511688232,8.023483276367188,2.8638365268707275,0.027659276500344276,0.8039065003395081,0.49770145249442016
2.878225803375244,8.10162353515625,2.8143017292022705,0.03298420086503029,1.035001516342163,0.583252343455092
2.906207323074341,8.182022094726562,2.8462026119232178,0.03361627459526062,0.9859358072280884,0.6011671814736814
2.9342141151428223,8.2645263671875,2.9607045650482178,0.009110662154853344,0.2661401927471161,0.16948250873308832
2.9620249271392822,8.350250244140625,3.1243646144866943,-0.00032455180189572275,-0.00620479229837656,-0.006371264038122914
2.9896602630615234,8.440841674804688,3.219675302505493,-0.022383643314242363,-0.2022821307182312,-0.4528169980705316
3.0173537731170654,8.526107788085938,3.072462797164917,-0.005396612919867039,-0.06056612730026245,-0.1041808196771952
3.045027017593384,8.611785888671875,3.0761919021606445,-0.0006208948325365782,-0.013786017894744873,-0.012000831509452966
3.0731201171875,8.694412231445312,2.9078288078308105,0.017853498458862305,0.5147706270217896,0.32619104459273596
3.100806951522827,8.776611328125,2.9449174404144287,0.018455905839800835,0.5006198883056641,0.3414981522433387
3.1281228065490723,8.8568115234375,2.910611629486084,0.023114647716283798,0.667522132396698,0.4227186485539673
3.155956506729126,8.936325073242188,2.8950772285461426,0.02411615289747715,0.7054038643836975,0.43868021776307947
3.183681011199951,9.016311645507812,2.896543264389038,0.026413021609187126,0.7624893188476562,0.48070426433490415
3.21124267578125,9.095306396484375,2.8522117137908936,0.028032153844833374,0.8076413869857788,0.5023635207664101
3.239712715148926,9.176300048828125,2.8668484687805176,0.034024085849523544,1.027034044265747,0.6128738229829481
3.267319440841675,9.259368896484375,2.9139795303344727,0.020331906154751778,0.587170422077179,0.3722583615478367
3.295097589492798,9.345352172851562,3.079009771347046,0.0003324874851386994,0.007718982174992561,0.006432299215498214
3.322835683822632,9.433685302734375,3.2193939685821533,-0.023457763716578484,-0.24241837859153748,-0.47450479110770233
3.35042405128479,9.520904541015625,3.1356682777404785,-0.011439059861004353,-0.10988064855337143,-0.2253721840899098
3.3782126903533936,9.606002807617188,3.0343451499938965,-0.00024422179558314383,-0.005900207906961441,-0.004656174709714372
3.405867576599121,9.687942504882812,2.930018186569214,0.01704767905175686,0.47817277908325195,0.31384516679197133
3.433255195617676,9.7689208984375,2.9167118072509766,0.01659994386136532,0.47532010078430176,0.30421456801496694
3.461169481277466,9.848556518554688,2.8940765857696533,0.029680734500288963,0.8745685815811157,0.5397150543802749
3.4885969161987305,9.928878784179688,2.863523006439209,0.02769201248884201,0.7807885408401489,0.4982359536933479
3.517024517059326,10.01055908203125,2.9019899368286133,0.02783818356692791,0.8320051431655884,0.5075942160600498
3.5450682640075684,10.089752197265625,2.845982789993286,0.032090891152620316,0.9350274801254272,0.5738440928169704
3.5734658241271973,10.171188354492188,2.855252504348755,0.024965735152363777,0.7767659425735474,0.4478873004625163
3.6012680530548096,10.253341674804688,2.9014322757720947,0.025554673746228218,0.7506264448165894,0.46586774977715434
3.6294543743133545,10.339462280273438,3.043193817138672,0.0017987433820962906,0.046256810426712036,0.034393683492782975
3.6573104858398438,10.428070068359375,3.197465181350708,-0.01805095747113228,-0.20037320256233215,-0.36264854162061544
3.685185432434082,10.515396118164062,3.0938851833343506,-0.005581182427704334,-0.06071095168590546,-0.10849513865611
3.713271141052246,10.602249145507812,3.0025150775909424,-0.0014241671888157725,-0.035548459738492966,-0.026867424751995748
3.741211175918579,10.684432983398438,2.9053151607513428,0.025496048852801323,0.7296965718269348,0.46542102829021487
3.7692995071411133,10.767349243164062,2.8727920055389404,0.023554222658276558,0.6911919116973877,0.4251604206242643
3.797004222869873,10.848342895507812,2.8753600120544434,0.02998189814388752,0.9020406603813171,0.5416655576864299
3.8248414993286133,10.92919921875,2.867931604385376,0.025914622470736504,0.7362097501754761,0.46697490731800795
3.8526132106781006,11.008590698242188,2.8885998725891113,0.028959477320313454,0.8868312835693359,0.5256031692927327
3.8803799152374268,11.088027954101562,2.830188512802124,0.03636358305811882,1.0728743076324463,0.6466390113688816
3.9082083702087402,11.167739868164062,2.887094736099243,0.0240146704018116,0.7062313556671143,0.4356297527384759
3.935948610305786,11.24853515625,2.9024834632873535,0.028051549568772316,0.8288676738739014,0.5115716619366077
3.9635539054870605,11.333633422851562,3.039647102355957,0.004681939259171486,0.11880016326904297,0.08941879420188686
3.9921000003814697,11.424041748046875,3.197418451309204,-0.02097322791814804,-0.2271655797958374,-0.4213515749258232
4.0202555656433105,11.512222290039062,3.105679750442505,-0.004507142584770918,-0.051444970071315765,-0.087950403461851
